filename,width,height,class,xmin,ymin,xmax,ymax
Video_2024-01-25_1426501183_jpg.rf.677716d2b7e2cfb2b19f410da016f510.jpg,640,640,5,148,290,213,400
Video_2024-01-25_1426501183_jpg.rf.677716d2b7e2cfb2b19f410da016f510.jpg,640,640,5,165,223,229,329
Video_2024-01-25_1426501183_jpg.rf.677716d2b7e2cfb2b19f410da016f510.jpg,640,640,5,328,165,366,305
Video_2024-01-25_1426501183_jpg.rf.677716d2b7e2cfb2b19f410da016f510.jpg,640,640,5,305,192,326,332
Video_2024-01-25_142650797_jpg.rf.1cae61eac54e59050bdb20f2972dd047.jpg,640,640,0,203,237,237,361
Video_2024-01-25_142650797_jpg.rf.1cae61eac54e59050bdb20f2972dd047.jpg,640,640,6,240,259,266,377
Video_2024-01-25_142650797_jpg.rf.1cae61eac54e59050bdb20f2972dd047.jpg,640,640,8,266,283,298,396
Video_2024-01-25_142650442_jpg.rf.bdf5ad30b51e27fefbfbcfb110801446.jpg,640,640,0,197,273,237,426
Video_2024-01-25_142650442_jpg.rf.bdf5ad30b51e27fefbfbcfb110801446.jpg,640,640,5,237,280,258,444
Video_2024-01-25_142650442_jpg.rf.bdf5ad30b51e27fefbfbcfb110801446.jpg,640,640,5,262,285,294,433
Video_2024-01-25_142650488_jpg.rf.cc49c916159dce3040d7327d8b6ef359.jpg,640,640,0,127,308,221,418
Video_2024-01-25_142650488_jpg.rf.cc49c916159dce3040d7327d8b6ef359.jpg,640,640,5,143,227,234,343
Video_2024-01-25_142650488_jpg.rf.cc49c916159dce3040d7327d8b6ef359.jpg,640,640,7,169,149,253,264
Video_2024-01-25_142650488_jpg.rf.cc49c916159dce3040d7327d8b6ef359.jpg,640,640,7,336,179,384,287
Video_2024-01-25_14265028_jpg.rf.785166738a59c1a36e567157520ea424.jpg,640,640,0,167,260,208,432
Video_2024-01-25_14265028_jpg.rf.785166738a59c1a36e567157520ea424.jpg,640,640,5,208,257,240,434
Video_2024-01-25_14265028_jpg.rf.785166738a59c1a36e567157520ea424.jpg,640,640,1,244,280,277,435
Video_2024-01-25_14265015_jpg.rf.66c17d988add1db67b8c544ece2bfd99.jpg,640,640,4,75,235,117,392
Video_2024-01-25_14265015_jpg.rf.66c17d988add1db67b8c544ece2bfd99.jpg,640,640,5,26,234,74,387
Video_2024-01-25_1426501094_jpg.rf.60241a9f4ee86413941fed704327d570.jpg,640,640,4,60,240,185,326
Video_2024-01-25_1426501094_jpg.rf.60241a9f4ee86413941fed704327d570.jpg,640,640,5,89,306,207,389
Video_2024-01-25_1426501094_jpg.rf.60241a9f4ee86413941fed704327d570.jpg,640,640,7,116,369,239,439
Video_2024-01-25_1426501094_jpg.rf.60241a9f4ee86413941fed704327d570.jpg,640,640,6,296,285,427,368
Video_2024-01-25_1426501094_jpg.rf.60241a9f4ee86413941fed704327d570.jpg,640,640,5,277,223,410,299
Video_2024-01-25_1426501330_jpg.rf.4d31d8aead68ec0a2557407e5366dc88.jpg,640,640,4,286,281,336,393
Video_2024-01-25_1426501330_jpg.rf.4d31d8aead68ec0a2557407e5366dc88.jpg,640,640,5,328,249,371,383
Video_2024-01-25_1426501330_jpg.rf.4d31d8aead68ec0a2557407e5366dc88.jpg,640,640,4,364,241,407,347
Video_2024-01-25_142650835_jpg.rf.93d911979f7ea48bfa45783071685c81.jpg,640,640,0,107,289,287,397
Video_2024-01-25_142650824_jpg.rf.6c6b46738a91ebfa015fc3120c072593.jpg,640,640,0,101,288,293,437
Video_2024-01-25_142650824_jpg.rf.6c6b46738a91ebfa015fc3120c072593.jpg,640,640,6,104,201,302,341
Video_2024-01-25_1426501184_jpg.rf.d0424f1e54067aa8253cceb43b0b6e51.jpg,640,640,4,127,372,201,467
Video_2024-01-25_1426501184_jpg.rf.d0424f1e54067aa8253cceb43b0b6e51.jpg,640,640,5,151,304,223,398
Video_2024-01-25_1426501184_jpg.rf.d0424f1e54067aa8253cceb43b0b6e51.jpg,640,640,5,164,225,234,327
Video_2024-01-25_1426501184_jpg.rf.d0424f1e54067aa8253cceb43b0b6e51.jpg,640,640,5,325,162,363,306
Video_2024-01-25_142650467_jpg.rf.851e8640cd470d5078fa6156db5be699.jpg,640,640,0,335,91,521,222
Video_2024-01-25_142650490_jpg.rf.69a45fabdf13c990681dbdc03b966dd4.jpg,640,640,0,150,334,251,436
Video_2024-01-25_142650490_jpg.rf.69a45fabdf13c990681dbdc03b966dd4.jpg,640,640,5,192,262,285,363
Video_2024-01-25_142650490_jpg.rf.69a45fabdf13c990681dbdc03b966dd4.jpg,640,640,7,209,162,313,288
Video_2024-01-25_142650490_jpg.rf.69a45fabdf13c990681dbdc03b966dd4.jpg,640,640,7,397,212,451,345
Video_2024-01-25_142650536_jpg.rf.17624f3c9daf5cb3e22cada7e2be0da8.jpg,640,640,0,215,265,261,385
Video_2024-01-25_142650536_jpg.rf.17624f3c9daf5cb3e22cada7e2be0da8.jpg,640,640,5,256,264,286,387
Video_2024-01-25_142650536_jpg.rf.17624f3c9daf5cb3e22cada7e2be0da8.jpg,640,640,6,291,277,330,404
Video_2024-01-25_142650675_jpg.rf.f92135bfd8332087d6b7d54a0c0e191a.jpg,640,640,0,96,280,199,400
Video_2024-01-25_142650675_jpg.rf.f92135bfd8332087d6b7d54a0c0e191a.jpg,640,640,6,131,191,220,326
Video_2024-01-25_142650675_jpg.rf.f92135bfd8332087d6b7d54a0c0e191a.jpg,640,640,9,166,119,267,228
Video_2024-01-25_142650444_jpg.rf.1062d3ebcece77fab3e1a7cb3d7f6b13.jpg,640,640,0,200,286,236,441
Video_2024-01-25_142650444_jpg.rf.1062d3ebcece77fab3e1a7cb3d7f6b13.jpg,640,640,5,237,293,260,450
Video_2024-01-25_142650444_jpg.rf.1062d3ebcece77fab3e1a7cb3d7f6b13.jpg,640,640,5,261,301,290,451
Video_2024-01-25_142650768_jpg.rf.3242e7de0b10e3ff572b2c052510653e.jpg,640,640,0,258,231,390,292
Video_2024-01-25_142650768_jpg.rf.3242e7de0b10e3ff572b2c052510653e.jpg,640,640,6,239,261,369,321
Video_2024-01-25_142650768_jpg.rf.3242e7de0b10e3ff572b2c052510653e.jpg,640,640,8,207,289,333,355
Video_2024-01-25_142650513_jpg.rf.e4e3e20bb2e3d4b5dbf03d4afe557f88.jpg,640,640,0,137,309,256,414
Video_2024-01-25_142650513_jpg.rf.e4e3e20bb2e3d4b5dbf03d4afe557f88.jpg,640,640,5,182,240,279,341
Video_2024-01-25_142650513_jpg.rf.e4e3e20bb2e3d4b5dbf03d4afe557f88.jpg,640,640,7,226,170,315,273
Video_2024-01-25_1426501314_jpg.rf.f5e0ca5c731585ace89f31aa05a8d64f.jpg,640,640,4,297,283,359,390
Video_2024-01-25_1426501314_jpg.rf.f5e0ca5c731585ace89f31aa05a8d64f.jpg,640,640,5,335,263,405,399
Video_2024-01-25_1426501314_jpg.rf.f5e0ca5c731585ace89f31aa05a8d64f.jpg,640,640,4,383,256,447,372
Video_2024-01-25_1426501285_jpg.rf.7c9eee8b7cb77ca727a4bbf50b16633f.jpg,640,640,4,239,302,288,417
Video_2024-01-25_1426501285_jpg.rf.7c9eee8b7cb77ca727a4bbf50b16633f.jpg,640,640,5,270,276,321,401
Video_2024-01-25_1426501285_jpg.rf.7c9eee8b7cb77ca727a4bbf50b16633f.jpg,640,640,4,313,268,366,379
Video_2024-01-25_142650301_jpg.rf.eebcfcac3fd6ca2a0b79cfbb4368b141.jpg,640,640,0,104,157,190,264
Video_2024-01-25_142650301_jpg.rf.eebcfcac3fd6ca2a0b79cfbb4368b141.jpg,640,640,5,141,252,223,343
Video_2024-01-25_142650301_jpg.rf.eebcfcac3fd6ca2a0b79cfbb4368b141.jpg,640,640,6,173,339,255,445
Video_2024-01-25_142650301_jpg.rf.eebcfcac3fd6ca2a0b79cfbb4368b141.jpg,640,640,6,278,189,349,375
Video_2024-01-25_142650301_jpg.rf.eebcfcac3fd6ca2a0b79cfbb4368b141.jpg,640,640,5,310,194,376,384
Video_2024-01-25_142650301_jpg.rf.eebcfcac3fd6ca2a0b79cfbb4368b141.jpg,640,640,0,337,209,407,409
Video_2024-01-25_142650794_jpg.rf.db2075edde93c6adf22940ce75191c81.jpg,640,640,0,221,259,256,379
Video_2024-01-25_142650794_jpg.rf.db2075edde93c6adf22940ce75191c81.jpg,640,640,6,259,262,288,400
Video_2024-01-25_142650794_jpg.rf.db2075edde93c6adf22940ce75191c81.jpg,640,640,8,287,297,326,411
Video_2024-01-25_1426501326_jpg.rf.b302e0fc9228714ccb8b4544e323173b.jpg,640,640,4,305,272,343,377
Video_2024-01-25_1426501326_jpg.rf.b302e0fc9228714ccb8b4544e323173b.jpg,640,640,5,341,256,384,364
Video_2024-01-25_1426501326_jpg.rf.b302e0fc9228714ccb8b4544e323173b.jpg,640,640,4,380,241,423,343
Video_2024-01-25_1426501181_jpg.rf.a0d3cc70f86f9b784223f75f0d4627b3.jpg,640,640,4,127,364,205,473
Video_2024-01-25_1426501181_jpg.rf.a0d3cc70f86f9b784223f75f0d4627b3.jpg,640,640,5,144,295,216,395
Video_2024-01-25_1426501181_jpg.rf.a0d3cc70f86f9b784223f75f0d4627b3.jpg,640,640,5,169,233,233,320
Video_2024-01-25_1426501181_jpg.rf.a0d3cc70f86f9b784223f75f0d4627b3.jpg,640,640,5,327,177,370,307
Video_2024-01-25_1426501181_jpg.rf.a0d3cc70f86f9b784223f75f0d4627b3.jpg,640,640,5,303,210,331,326
Video_2024-01-25_142650835_jpg.rf.26aacf28828df46883aba1266db1a4bb.jpg,640,640,0,97,252,293,390
Video_2024-01-25_142650348_jpg.rf.f2699ae8dc686b612629c5d92a7ae3f3.jpg,640,640,4,115,315,171,465
Video_2024-01-25_142650348_jpg.rf.f2699ae8dc686b612629c5d92a7ae3f3.jpg,640,640,5,82,316,114,468
Video_2024-01-25_142650348_jpg.rf.f2699ae8dc686b612629c5d92a7ae3f3.jpg,640,640,0,25,318,80,466
Video_2024-01-25_142650488_jpg.rf.b9516cb8aae4097d2537cf7b36a60067.jpg,640,640,0,212,126,327,226
Video_2024-01-25_142650488_jpg.rf.b9516cb8aae4097d2537cf7b36a60067.jpg,640,640,5,288,138,409,235
Video_2024-01-25_142650488_jpg.rf.b9516cb8aae4097d2537cf7b36a60067.jpg,640,640,7,369,160,487,250
Video_2024-01-25_142650488_jpg.rf.b9516cb8aae4097d2537cf7b36a60067.jpg,640,640,7,355,329,465,383
Video_2024-01-25_142650767_jpg.rf.08ce5e33cc672a604907364075369868.jpg,640,640,0,236,267,277,386
Video_2024-01-25_142650767_jpg.rf.08ce5e33cc672a604907364075369868.jpg,640,640,6,279,291,313,413
Video_2024-01-25_142650767_jpg.rf.08ce5e33cc672a604907364075369868.jpg,640,640,8,313,304,349,434
Video_2024-01-25_1426501317_jpg.rf.0b57c025555d511062241a31aa13a814.jpg,640,640,4,263,281,381,352
Video_2024-01-25_1426501317_jpg.rf.0b57c025555d511062241a31aa13a814.jpg,640,640,5,251,235,390,306
Video_2024-01-25_1426501317_jpg.rf.0b57c025555d511062241a31aa13a814.jpg,640,640,4,243,193,378,261
Video_2024-01-25_142650211_jpg.rf.d1541fe3c638bbf0bdbfcc56713417e8.jpg,640,640,0,203,408,343,459
Video_2024-01-25_142650211_jpg.rf.d1541fe3c638bbf0bdbfcc56713417e8.jpg,640,640,5,209,383,367,428
Video_2024-01-25_142650211_jpg.rf.d1541fe3c638bbf0bdbfcc56713417e8.jpg,640,640,4,238,348,406,403
Video_2024-01-25_1426501284_jpg.rf.125522e4c1ca38740db4024c800ece25.jpg,640,640,4,157,293,196,403
Video_2024-01-25_1426501284_jpg.rf.125522e4c1ca38740db4024c800ece25.jpg,640,640,5,190,282,234,396
Video_2024-01-25_1426501284_jpg.rf.125522e4c1ca38740db4024c800ece25.jpg,640,640,4,230,268,268,378
Video_2024-01-25_1426501317_jpg.rf.bfcf92e576def920d671075e940c9b53.jpg,640,640,4,301,265,347,376
Video_2024-01-25_1426501317_jpg.rf.bfcf92e576def920d671075e940c9b53.jpg,640,640,5,348,242,388,375
Video_2024-01-25_1426501317_jpg.rf.bfcf92e576def920d671075e940c9b53.jpg,640,640,4,389,222,428,353
Video_2024-01-25_14265016_jpg.rf.3a12f379273483969a91f18cea42164b.jpg,640,640,4,99,241,144,414
Video_2024-01-25_14265016_jpg.rf.3a12f379273483969a91f18cea42164b.jpg,640,640,5,57,235,92,413
Video_2024-01-25_14265016_jpg.rf.3a12f379273483969a91f18cea42164b.jpg,640,640,0,18,224,56,392
Video_2024-01-25_142650265_jpg.rf.6214cdb7a09bebe2d39a077093672e9b.jpg,640,640,0,408,380,591,485
Video_2024-01-25_142650265_jpg.rf.6214cdb7a09bebe2d39a077093672e9b.jpg,640,640,5,302,378,467,477
Video_2024-01-25_142650265_jpg.rf.6214cdb7a09bebe2d39a077093672e9b.jpg,640,640,7,186,376,354,486
Video_2024-01-25_142650265_jpg.rf.6214cdb7a09bebe2d39a077093672e9b.jpg,640,640,6,373,246,534,316
Video_2024-01-25_142650442_jpg.rf.ff3a2aae99d4ddffdb0633093296afcd.jpg,640,640,0,243,388,401,466
Video_2024-01-25_142650442_jpg.rf.ff3a2aae99d4ddffdb0633093296afcd.jpg,640,640,5,260,370,424,432
Video_2024-01-25_142650442_jpg.rf.ff3a2aae99d4ddffdb0633093296afcd.jpg,640,640,5,272,336,423,405
Video_2024-01-25_142650468_jpg.rf.4b3a0179763487d011b45ecf8fd80bf3.jpg,640,640,0,109,237,241,384
Video_2024-01-25_142650468_jpg.rf.4b3a0179763487d011b45ecf8fd80bf3.jpg,640,640,5,152,155,264,283
Video_2024-01-25_142650550_jpg.rf.79f1f47d6d44b41ae650789ef3984d2d.jpg,640,640,0,434,302,508,442
Video_2024-01-25_142650550_jpg.rf.79f1f47d6d44b41ae650789ef3984d2d.jpg,640,640,5,495,331,578,459
Video_2024-01-25_142650550_jpg.rf.79f1f47d6d44b41ae650789ef3984d2d.jpg,640,640,6,553,344,634,455
Video_2024-01-25_142650550_jpg.rf.79f1f47d6d44b41ae650789ef3984d2d.jpg,640,640,6,297,185,354,297
Video_2024-01-25_142650550_jpg.rf.79f1f47d6d44b41ae650789ef3984d2d.jpg,640,640,5,246,232,294,336
Video_2024-01-25_142650550_jpg.rf.79f1f47d6d44b41ae650789ef3984d2d.jpg,640,640,0,181,270,252,386
Video_2024-01-25_142650265_jpg.rf.d9dc5429597790a1748a7f319a850a4f.jpg,640,640,0,375,396,574,533
Video_2024-01-25_142650265_jpg.rf.d9dc5429597790a1748a7f319a850a4f.jpg,640,640,5,272,374,453,502
Video_2024-01-25_142650265_jpg.rf.d9dc5429597790a1748a7f319a850a4f.jpg,640,640,7,157,349,343,489
Video_2024-01-25_142650265_jpg.rf.d9dc5429597790a1748a7f319a850a4f.jpg,640,640,6,373,257,544,356
Video_2024-01-25_142650795_jpg.rf.570ab5ca9ec73e440f3d53a485edefb2.jpg,640,640,0,219,231,248,369
Video_2024-01-25_142650795_jpg.rf.570ab5ca9ec73e440f3d53a485edefb2.jpg,640,640,6,251,264,279,394
Video_2024-01-25_142650795_jpg.rf.570ab5ca9ec73e440f3d53a485edefb2.jpg,640,640,8,279,274,323,402
Video_2024-01-25_142650117_jpg.rf.c149bb26c23c40bd10175fd3f75b95cb.jpg,640,640,5,274,283,315,407
Video_2024-01-25_142650117_jpg.rf.c149bb26c23c40bd10175fd3f75b95cb.jpg,640,640,0,233,264,274,394
Video_2024-01-25_142650117_jpg.rf.c149bb26c23c40bd10175fd3f75b95cb.jpg,640,640,1,315,306,345,419
Video_2024-01-25_1426501284_jpg.rf.52c68e0bdfd6c7971507bb282b2a96b2.jpg,640,640,4,155,315,212,430
Video_2024-01-25_1426501284_jpg.rf.52c68e0bdfd6c7971507bb282b2a96b2.jpg,640,640,5,186,298,249,418
Video_2024-01-25_1426501284_jpg.rf.52c68e0bdfd6c7971507bb282b2a96b2.jpg,640,640,4,222,278,279,393
Video_2024-01-25_1426501181_jpg.rf.e79c0a978d8e4838fa100b116e14a75f.jpg,640,640,4,386,404,507,501
Video_2024-01-25_1426501181_jpg.rf.e79c0a978d8e4838fa100b116e14a75f.jpg,640,640,5,316,408,428,498
Video_2024-01-25_1426501181_jpg.rf.e79c0a978d8e4838fa100b116e14a75f.jpg,640,640,5,251,405,350,485
Video_2024-01-25_1426501181_jpg.rf.e79c0a978d8e4838fa100b116e14a75f.jpg,640,640,5,170,274,306,341
Video_2024-01-25_1426501181_jpg.rf.e79c0a978d8e4838fa100b116e14a75f.jpg,640,640,5,210,308,329,358
Video_2024-01-25_142650547_jpg.rf.236c0e2c42349c6b918809d78b25492a.jpg,640,640,6,329,169,445,308
Video_2024-01-25_142650547_jpg.rf.236c0e2c42349c6b918809d78b25492a.jpg,640,640,5,291,218,365,350
Video_2024-01-25_142650547_jpg.rf.236c0e2c42349c6b918809d78b25492a.jpg,640,640,0,216,276,307,392
Video_2024-01-25_142650767_jpg.rf.55cb26b7263ab99071761b5cc99aa80a.jpg,640,640,0,252,234,372,280
Video_2024-01-25_142650767_jpg.rf.55cb26b7263ab99071761b5cc99aa80a.jpg,640,640,6,226,278,349,316
Video_2024-01-25_142650767_jpg.rf.55cb26b7263ab99071761b5cc99aa80a.jpg,640,640,8,206,312,337,353
Video_2024-01-25_1426501094_jpg.rf.b3d1b6ec65c889711a103b04bb9c1699.jpg,640,640,4,245,456,328,580
Video_2024-01-25_1426501094_jpg.rf.b3d1b6ec65c889711a103b04bb9c1699.jpg,640,640,5,310,433,391,550
Video_2024-01-25_1426501094_jpg.rf.b3d1b6ec65c889711a103b04bb9c1699.jpg,640,640,7,372,400,440,522
Video_2024-01-25_1426501094_jpg.rf.b3d1b6ec65c889711a103b04bb9c1699.jpg,640,640,6,285,214,366,344
Video_2024-01-25_1426501094_jpg.rf.b3d1b6ec65c889711a103b04bb9c1699.jpg,640,640,5,224,232,297,363
Video_2024-01-25_14265021_jpg.rf.e6ed516849b7fcd8cb8a278f672b4c95.jpg,640,640,0,181,76,337,142
Video_2024-01-25_14265021_jpg.rf.e6ed516849b7fcd8cb8a278f672b4c95.jpg,640,640,5,181,112,339,178
Video_2024-01-25_14265021_jpg.rf.e6ed516849b7fcd8cb8a278f672b4c95.jpg,640,640,4,185,152,335,213
Video_2024-01-25_142650631_jpg.rf.385bcf62f5fa890d3802128d06f00fdc.jpg,640,640,9,321,315,495,344
Video_2024-01-25_142650631_jpg.rf.385bcf62f5fa890d3802128d06f00fdc.jpg,640,640,6,277,297,468,316
Video_2024-01-25_14265021_jpg.rf.31761cb3bf4e3f909cc668b095a8b6a6.jpg,640,640,0,82,264,120,416
Video_2024-01-25_14265021_jpg.rf.31761cb3bf4e3f909cc668b095a8b6a6.jpg,640,640,5,118,269,155,423
Video_2024-01-25_14265021_jpg.rf.31761cb3bf4e3f909cc668b095a8b6a6.jpg,640,640,4,157,280,190,425
Video_2024-01-25_1426501140_jpg.rf.b79e6ee1d7ff6e41c93cba311f068861.jpg,640,640,4,139,358,231,462
Video_2024-01-25_1426501140_jpg.rf.b79e6ee1d7ff6e41c93cba311f068861.jpg,640,640,5,161,293,252,395
Video_2024-01-25_1426501140_jpg.rf.b79e6ee1d7ff6e41c93cba311f068861.jpg,640,640,5,177,215,271,326
Video_2024-01-25_1426501140_jpg.rf.b79e6ee1d7ff6e41c93cba311f068861.jpg,640,640,5,352,169,396,294
Video_2024-01-25_142650578_jpg.rf.9979eac188cc82308bf31ae27548d41e.jpg,640,640,0,284,274,330,401
Video_2024-01-25_142650578_jpg.rf.9979eac188cc82308bf31ae27548d41e.jpg,640,640,5,332,274,366,410
Video_2024-01-25_142650578_jpg.rf.9979eac188cc82308bf31ae27548d41e.jpg,640,640,6,366,304,424,418
Video_2024-01-25_1426501285_jpg.rf.0b1ce81aa6949dc221472f66f1d77cb3.jpg,640,640,4,240,297,278,409
Video_2024-01-25_1426501285_jpg.rf.0b1ce81aa6949dc221472f66f1d77cb3.jpg,640,640,5,275,275,313,397
Video_2024-01-25_1426501285_jpg.rf.0b1ce81aa6949dc221472f66f1d77cb3.jpg,640,640,4,317,272,360,379
Video_2024-01-25_142650824_jpg.rf.b6fabdfbc4cb611d398a4078771c8cba.jpg,640,640,0,106,276,275,387
Video_2024-01-25_142650824_jpg.rf.b6fabdfbc4cb611d398a4078771c8cba.jpg,640,640,6,129,193,308,294
Video_2024-01-25_1426501006_jpg.rf.23618f88257205f09a1f764894738652.jpg,640,640,5,222,343,290,496
Video_2024-01-25_1426501006_jpg.rf.23618f88257205f09a1f764894738652.jpg,640,640,5,251,306,320,454
Video_2024-01-25_1426501006_jpg.rf.23618f88257205f09a1f764894738652.jpg,640,640,4,286,280,347,393
Video_2024-01-25_142650106_jpg.rf.d6c1782d9ef3352f1c4804e882c4d4a5.jpg,640,640,4,290,283,320,421
Video_2024-01-25_142650106_jpg.rf.d6c1782d9ef3352f1c4804e882c4d4a5.jpg,640,640,5,247,272,296,410
Video_2024-01-25_142650106_jpg.rf.d6c1782d9ef3352f1c4804e882c4d4a5.jpg,640,640,0,213,261,257,406
Video_2024-01-25_142650682_jpg.rf.1eb51d59ab023170fa44dda1bcec0058.jpg,640,640,0,367,410,496,515
Video_2024-01-25_142650682_jpg.rf.1eb51d59ab023170fa44dda1bcec0058.jpg,640,640,6,299,394,415,497
Video_2024-01-25_142650682_jpg.rf.1eb51d59ab023170fa44dda1bcec0058.jpg,640,640,9,221,380,326,490
Video_2024-01-25_142650412_jpg.rf.e79ca89abd8ef4cddc41b8c9cb536af0.jpg,640,640,0,294,501,470,554
Video_2024-01-25_142650412_jpg.rf.e79ca89abd8ef4cddc41b8c9cb536af0.jpg,640,640,5,298,468,438,512
Video_2024-01-25_142650412_jpg.rf.e79ca89abd8ef4cddc41b8c9cb536af0.jpg,640,640,4,277,427,432,475

Video_2024-01-25_1426501315_jpg.rf.67d3924710e0c61abe87a58f272eca20.jpg,640,640,4,251,273,400,348
Video_2024-01-25_1426501315_jpg.rf.67d3924710e0c61abe87a58f272eca20.jpg,640,640,5,239,245,376,305
Video_2024-01-25_1426501315_jpg.rf.67d3924710e0c61abe87a58f272eca20.jpg,640,640,4,226,205,344,267
Video_2024-01-25_1426501278_jpg.rf.fb519e85028fd79fc7deb595e19e71b7.jpg,640,640,4,203,17,297,66
Video_2024-01-25_1426501278_jpg.rf.fb519e85028fd79fc7deb595e19e71b7.jpg,640,640,5,215,54,319,98
Video_2024-01-25_1426501278_jpg.rf.fb519e85028fd79fc7deb595e19e71b7.jpg,640,640,4,245,94,339,140
Video_2024-01-25_142650445_jpg.rf.989c249f663810c36adaeea98483722f.jpg,640,640,0,171,190,349,253
Video_2024-01-25_142650445_jpg.rf.989c249f663810c36adaeea98483722f.jpg,640,640,5,177,227,345,276
Video_2024-01-25_142650445_jpg.rf.989c249f663810c36adaeea98483722f.jpg,640,640,5,173,256,335,309
Video_2024-01-25_142650121_jpg.rf.0b7e555828d97e9cf6d8a1be4153bdcd.jpg,640,640,0,227,269,302,465
Video_2024-01-25_142650121_jpg.rf.0b7e555828d97e9cf6d8a1be4153bdcd.jpg,640,640,5,273,272,331,458
Video_2024-01-25_142650121_jpg.rf.0b7e555828d97e9cf6d8a1be4153bdcd.jpg,640,640,1,308,280,369,460
Video_2024-01-25_142650487_jpg.rf.3be640f53226bbb10308fbc166fe69e6.jpg,640,640,0,223,124,329,222
Video_2024-01-25_142650487_jpg.rf.3be640f53226bbb10308fbc166fe69e6.jpg,640,640,5,293,156,400,238
Video_2024-01-25_142650487_jpg.rf.3be640f53226bbb10308fbc166fe69e6.jpg,640,640,7,382,165,489,251
Video_2024-01-25_142650487_jpg.rf.3be640f53226bbb10308fbc166fe69e6.jpg,640,640,7,346,331,462,383
Video_2024-01-25_14265046_jpg.rf.5c08664d1bd8cf527e013c3fab7bfcb5.jpg,640,640,0,185,352,354,412
Video_2024-01-25_14265046_jpg.rf.5c08664d1bd8cf527e013c3fab7bfcb5.jpg,640,640,5,175,412,345,473
Video_2024-01-25_14265046_jpg.rf.5c08664d1bd8cf527e013c3fab7bfcb5.jpg,640,640,4,170,479,344,520
Video_2024-01-25_1426501316_jpg.rf.acf274ec641c80aadcf54a63a17c966b.jpg,640,640,4,286,263,359,399
Video_2024-01-25_1426501316_jpg.rf.acf274ec641c80aadcf54a63a17c966b.jpg,640,640,5,337,248,397,365
Video_2024-01-25_1426501316_jpg.rf.acf274ec641c80aadcf54a63a17c966b.jpg,640,640,4,375,221,442,339
Video_2024-01-25_142650469_jpg.rf.77651d1591e14cf460137ef7a5d473f7.jpg,640,640,0,248,394,395,538
Video_2024-01-25_142650469_jpg.rf.77651d1591e14cf460137ef7a5d473f7.jpg,640,640,5,194,340,326,479
Video_2024-01-25_142650119_jpg.rf.d91d6666dd2dba5e481f3bacf87d47d0.jpg,640,640,5,269,308,440,383
Video_2024-01-25_142650119_jpg.rf.d91d6666dd2dba5e481f3bacf87d47d0.jpg,640,640,0,264,352,404,421
Video_2024-01-25_142650119_jpg.rf.d91d6666dd2dba5e481f3bacf87d47d0.jpg,640,640,1,304,287,434,339
Video_2024-01-25_1426501327_jpg.rf.09b7676faf2314ca14b8b6699eb91866.jpg,640,640,4,288,237,352,396
Video_2024-01-25_1426501327_jpg.rf.09b7676faf2314ca14b8b6699eb91866.jpg,640,640,5,333,230,384,371
Video_2024-01-25_1426501327_jpg.rf.09b7676faf2314ca14b8b6699eb91866.jpg,640,640,4,377,211,431,356
Video_2024-01-25_142650667_jpg.rf.0ae44f9a7ac36e168f19869333ae40c3.jpg,640,640,0,243,114,393,224
Video_2024-01-25_142650667_jpg.rf.0ae44f9a7ac36e168f19869333ae40c3.jpg,640,640,6,328,150,482,269
Video_2024-01-25_142650667_jpg.rf.0ae44f9a7ac36e168f19869333ae40c3.jpg,640,640,9,416,214,548,320
Video_2024-01-25_142650712_jpg.rf.9e938dec66fd712b9e8b1547f5299ed4.jpg,640,640,0,333,444,452,532
Video_2024-01-25_142650712_jpg.rf.9e938dec66fd712b9e8b1547f5299ed4.jpg,640,640,6,294,415,390,499
Video_2024-01-25_142650712_jpg.rf.9e938dec66fd712b9e8b1547f5299ed4.jpg,640,640,9,214,381,314,476
Video_2024-01-25_142650528_jpg.rf.ef9772b3b2d27203e97f3bbc4f06c84a.jpg,640,640,6,43,222,115,370
Video_2024-01-25_142650528_jpg.rf.ef9772b3b2d27203e97f3bbc4f06c84a.jpg,640,640,5,13,209,56,341
Video_2024-01-25_14265048_jpg.rf.3f6032345aee9bb8e8f3eba2f8453e96.jpg,640,640,0,308,277,410,457
Video_2024-01-25_14265048_jpg.rf.3f6032345aee9bb8e8f3eba2f8453e96.jpg,640,640,5,376,269,461,441
Video_2024-01-25_14265048_jpg.rf.3f6032345aee9bb8e8f3eba2f8453e96.jpg,640,640,1,429,273,512,437
Video_2024-01-25_142650369_jpg.rf.3d2253cab9a95baeb3e0cf8c6fc3fa56.jpg,640,640,0,224,294,265,469
Video_2024-01-25_142650369_jpg.rf.3d2253cab9a95baeb3e0cf8c6fc3fa56.jpg,640,640,5,259,304,294,463
Video_2024-01-25_142650369_jpg.rf.3d2253cab9a95baeb3e0cf8c6fc3fa56.jpg,640,640,4,285,301,332,446
Video_2024-01-25_142650360_jpg.rf.2659213d8c6771f61a18885a32d85820.jpg,640,640,0,171,222,340,278
Video_2024-01-25_142650360_jpg.rf.2659213d8c6771f61a18885a32d85820.jpg,640,640,5,182,257,343,303
Video_2024-01-25_142650360_jpg.rf.2659213d8c6771f61a18885a32d85820.jpg,640,640,4,181,282,350,333
Video_2024-01-25_14265045_jpg.rf.9a913b60c26746e4e0ecc834214b7cc6.jpg,640,640,0,159,328,321,421
